date,station,flood_label_extended,flood_label_primary,flood_event_id,rainfall_mm_scaled,rainfall_3d_cum_mm_scaled,river_discharge_scaled,river_discharge_roc_scaled,slope_scaled,drainage_density_scaled,discharge_sensor_outage,raw_rainfall_mm,raw_rainfall_3d_cum_mm,raw_river_discharge,raw_river_discharge_roc,raw_slope,raw_drainage_density
2003-05-03,MUTHANKERA,0,0,NONE,-0.5553408341460971,-0.3031493482604884,-0.32051885576834027,-0.019538070700108115,0.5166394618767808,-1.5432751177427833,0,0.28,10.53,5.151919,-2.2532904999999994,14.2,2.45
2003-05-05,MUTHANKERA,0,0,NONE,-0.5535245919851686,-0.5731500477113193,-0.3310271791899194,-0.00880844356245089,0.5166394618767808,-1.5432751177427833,0,0.3,2.8000000000000003,3.4992125,-1.2027875,14.2,2.45
2003-05-06,MUTHANKERA,0,0,NONE,0.3064660712145376,-0.24167441539716852,-0.3302101381622693,0.0047890693858112935,0.5166394618767808,-1.5432751177427833,0,9.77,12.29,3.6277134,0.12850090000000014,14.2,2.45
2003-05-07,MUTHANKERA,0,0,NONE,-0.5144753855252031,-0.29371853469622905,-0.32892593923679725,0.005539504820833319,0.5166394618767808,-1.5432751177427833,0,0.73,10.8,3.829687,0.20197359999999964,14.2,2.45
2003-05-08,MUTHANKERA,0,0,NONE,-0.580768224399098,-0.304197216434295,-0.3050533775933987,0.04182511163963023,0.5166394618767808,-1.5432751177427833,0,0.0,10.499999999999998,7.5842667,3.7545797,14.2,2.45
2003-05-09,MUTHANKERA,0,0,NONE,-0.580768224399098,-0.645452951703974,-0.33020937517210097,-0.03693362997617445,0.5166394618767808,-1.5432751177427833,0,0.0,0.7299999999999982,3.6278334,-3.9564332999999996,14.2,2.45
2003-05-10,MUTHANKERA,0,0,NONE,-0.5771357400772408,-0.6695539197015254,-0.3351112500161197,-0.004397711229521367,0.5166394618767808,-1.5432751177427833,0,0.04,0.0399999999999982,2.8568864,-0.770947,14.2,2.45
2003-05-11,MUTHANKERA,0,0,NONE,-0.3728084969727699,-0.5895666491009559,-0.33090772354169457,0.010229068776370752,0.5166394618767808,-1.5432751177427833,0,2.29,2.3299999999999983,3.518,0.6611135999999997,14.2,2.45
2003-05-13,MUTHANKERA,0,0,NONE,-0.5308215649735607,-0.5413647131058529,-0.33480683728537153,-0.004104470999795635,0.5166394618767808,-1.5432751177427833,0,0.55,3.709999999999998,2.9047632,-0.7422367999999997,14.2,2.45
2003-05-14,MUTHANKERA,0,0,NONE,-0.4845073898698807,-0.584327308231923,-0.3295089082331401,0.011987100650378158,0.5166394618767808,-1.5432751177427833,0,1.06,2.479999999999998,3.738,0.8332367999999999,14.2,2.45
2003-05-15,MUTHANKERA,0,0,NONE,-0.5335459282149536,-0.5965524369263331,-0.3343163414257766,-0.004246001578310013,0.5166394618767808,-1.5432751177427833,0,0.52,2.129999999999998,2.9819064,-0.7560935999999998,14.2,2.45
2003-05-16,MUTHANKERA,0,0,NONE,-0.5571570763070258,-0.6066818292731301,-0.3366365080553652,-0.00025049390529609407,0.5166394618767808,-1.5432751177427833,0,0.26,1.8399999999999983,2.617,-0.3649064000000002,14.2,2.45
2003-05-20,MUTHANKERA,0,0,NONE,-0.580768224399098,-0.6702524984840632,-0.3289008050690031,0.021680370310712252,0.5166394618767808,-1.5432751177427833,0,0.0,0.0199999999999982,3.83364,1.7822733999999998,14.2,2.45
2003-05-21,MUTHANKERA,0,0,NONE,-0.580768224399098,-0.6709510772666009,-0.3301278585741699,0.0015054666101492582,0.5166394618767808,-1.5432751177427833,0,0.0,0.0,3.640654,-0.19298599999999988,14.2,2.45
2003-05-22,MUTHANKERA,0,0,NONE,-0.580768224399098,-0.6709510772666009,-0.332691360571534,-0.0006413841876273681,0.5166394618767808,-1.5432751177427833,0,0.0,0.0,3.2374768,-0.4031772,14.2,2.45
2003-05-23,MUTHANKERA,0,0,NONE,-0.5771357400772408,-0.6695539197015254,-0.3396358262219128,-0.0076788984415742945,0.5166394618767808,-1.5432751177427833,0,0.04,0.0399999999999982,2.1452794,-1.0921973999999999,14.2,2.45
2003-05-24,MUTHANKERA,0,0,NONE,-0.5798601033186337,-0.6692046303102567,-0.34113746844379905,0.001064371417187129,0.5166394618767808,-1.5432751177427833,0,0.01,0.0499999999999982,1.9091072,-0.23617220000000017,14.2,2.45
2003-05-26,MUTHANKERA,0,0,NONE,-0.5589733184679544,-0.6569795016158464,-0.3397573502093189,0.00614409026148351,0.5166394618767808,-1.5432751177427833,0,0.24,0.3999999999999982,2.1261666,0.2611665999999999,14.2,2.45
2003-05-27,MUTHANKERA,0,0,NONE,-0.5744113768358478,-0.6548837652682332,-0.34100521681462664,0.001472032758487332,0.5166394618767808,-1.5432751177427833,0,0.07,0.4599999999999982,1.9299072,-0.19625939999999997,14.2,2.45
2003-05-28,MUTHANKERA,0,0,NONE,-0.578043861157705,-0.6590752379634596,-0.34097011354445844,0.003532976309076542,0.5166394618767808,-1.5432751177427833,0,0.03,0.3399999999999982,1.9354281,0.005520900000000051,14.2,2.45
2003-05-29,MUTHANKERA,0,0,NONE,-0.5798601033186337,-0.6671088939626434,-0.342087538078943,0.0016815729431225914,0.5166394618767808,-1.5432751177427833,0,0.01,0.1099999999999982,1.7596841,-0.1757439999999999,14.2,2.45
2003-06-01,MUTHANKERA,0,0,NONE,-0.3827978288578773,-0.5937581217961823,-0.3437386748719802,0.0018594728193084356,0.5166394618767808,-1.5432751177427833,0,2.18,2.209999999999998,1.5,-0.15832639999999998,14.2,2.45
2003-06-02,MUTHANKERA,0,0,NONE,-0.5081185379619528,-0.5658149704946732,-0.34456352573982796,0.002151558889677592,0.5166394618767808,-1.5432751177427833,0,0.8,3.009999999999998,1.3702708,-0.1297292000000001,14.2,2.45
2003-06-04,MUTHANKERA,0,0,NONE,-0.20571421816733595,-0.49630638163216956,-0.3456501941406282,0.0038099214428954356,0.5166394618767808,-1.5432751177427833,0,4.13,4.999999999999998,1.199364,0.032635700000000156,14.2,2.45
2003-06-05,MUTHANKERA,0,0,NONE,-0.45363127313409396,-0.4753490181560378,-0.3445626292263802,0.005223634896679122,0.5166394618767808,-1.5432751177427833,0,1.4,5.599999999999998,1.3704118,0.17104779999999997,14.2,2.45
2003-06-07,MUTHANKERA,0,0,NONE,0.7014987412165146,-0.10405439523723667,-0.3442610020455715,0.0037976822468159797,0.5166394618767808,-1.5432751177427833,0,14.12,16.229999999999997,1.4178505,0.03143739999999995,14.2,2.45
2003-06-08,MUTHANKERA,0,0,NONE,1.1973328511500305,0.5309537180895558,-0.3464154987124411,1.5635836109771037e-05,0.5166394618767808,-1.5432751177427833,0,19.58,34.41,1.079,-0.33885049999999994,14.2,2.45
2003-06-09,MUTHANKERA,0,0,NONE,0.9821081550799882,1.1072812136831796,-0.3445942475389547,0.006402217490890499,0.5166394618767808,-1.5432751177427833,0,17.21,50.91,1.365439,0.2864390000000001,14.2,2.45
2003-06-10,MUTHANKERA,0,0,NONE,-0.020457517752615704,0.8295961476244337,-0.3461232455016751,0.0010204275657206842,0.5166394618767808,-1.5432751177427833,0,6.17,42.96,1.1249644,-0.24047459999999998,14.2,2.45
2003-06-12,MUTHANKERA,0,0,NONE,0.018591688707349813,0.08665761239556258,-0.34525208685303765,0.0029314029179330126,0.5166394618767808,-1.5432751177427833,0,6.6,21.69,1.2619767,-0.053377200000000125,14.2,2.45
2003-06-13,MUTHANKERA,0,0,NONE,0.2011240258806771,0.17188422386516503,-0.34483686951092285,0.0041435858487400504,0.5166394618767808,-1.5432751177427833,0,8.61,24.13,1.3272804,0.06530370000000008,14.2,2.45
2003-06-14,MUTHANKERA,0,0,NONE,0.31827164526057383,0.2061145842095136,-0.3412210171388785,0.009285037919293483,0.5166394618767808,-1.5432751177427833,0,9.9,25.11,1.895967,0.5686865999999999,14.2,2.45
2003-06-15,MUTHANKERA,0,0,NONE,2.001928128441414,0.96896261474071,-0.3038342890697639,0.06353406573828878,0.5166394618767808,-1.5432751177427833,0,28.44,46.95,7.776,5.880033,14.2,2.45
2003-06-16,MUTHANKERA,0,0,NONE,1.625057880048723,1.5166483802502868,-0.15249407649298446,0.24658723280982156,0.5166394618767808,-1.5432751177427833,0,24.29,62.63,31.578175,23.802175000000002,14.2,2.45
